,conf,doi,fig_num,width,height,colors,visual_density
590,msr-msr2024,10_1145-3643991_3644903,1,409,270,"[('FFFFFF', 0.5446708322013946), ('F8F9FD', 0.22310060671918863), ('D9D9D9', 0.027139364303178485), ('F37C31', 0.008666123336049986), ('D8D8D8', 0.0035316490084216245), ('D6D6D6', 0.0034682604364755956), ('FAFBFF', 0.003341483292583537), ('E5E5E5', 0.0032509281898034956), ('F3F3F3', 0.0032056506384134744), ('F9FAFE', 0.0026532645114552204)]",0.1950556913882111
591,msr-msr2024,10_1145-3643991_3644928,2,506,325,"[('FFFFFF', 0.911170568561873), ('FEFEFE', 0.0027120705381574947), ('E5E5E5', 0.0027059896625114014), ('181818', 0.0026086956521739132), ('A2A2A2', 0.0025114016418364246), ('5D5D5D', 0.0024080267558528427), ('D1D1D1', 0.0017330495591365157), ('2C2C2C', 0.001623593797506841), ('868686', 0.0014958954089388872), ('797979', 0.001471571906354515)]",0.0729522651261773
592,msr-msr2024,10_1145-3643991_3644897,3,973,308,"[('FFFFFF', 0.6050072743289598), ('E1812C', 0.10533094859919115), ('C03D3E', 0.09378879085970555), ('3A923A', 0.08177613753153322), ('3274A1', 0.07088800202880367), ('808080', 0.004795050786828793), ('686868', 0.0035437327318108406), ('F0F0F0', 0.0019887614954418654), ('000000', 0.001708466251117844), ('E0E0E0', 0.0013247287142456722)]",0.3910819396430905
593,msr-msr2024,10_1145-3643991_3644900,4,342,257,"[('FFFFFF', 0.8989464582337816), ('404040', 0.0074749129633422074), ('505050', 0.005404236921746649), ('FF7F0E', 0.004289257514733656), ('1F77B4', 0.0020934307233713336), ('D6D6D6', 0.001934147950940906), ('DADADA', 0.0015131863380890619), ('2CA02C', 0.0014335449518738481), ('F8D8D8', 0.0011718661114524314), ('9467BD', 0.0007964138621521378)]",0.0932145538944632
594,msr-msr2024,10_1145-3643991_3644927,11,489,279,"[('FFFFFF', 0.8854439240348602), ('9467BD', 0.007681538653238633), ('D62728', 0.006992545682432878), ('FF7F0E', 0.005636548878187509), ('404040', 0.005438646641892238), ('8C564B', 0.005006193607024797), ('FEFEFE', 0.00408997955010225), ('262626', 0.003554910540859482), ('EAEAEA', 0.003107798081081279), ('2CA02C', 0.003063819806348997)]",0.0975511430686573
595,msr-msr2024,10_1145-3643991_3644901,1,1046,198,"[('FFFFFF', 0.7241922088958418), ('CCCCCC', 0.0962975838692856), ('808080', 0.01791818761226027), ('FAFAFA', 0.01012515209455936), ('F5F5F5', 0.005750622863433571), ('000000', 0.004277961256928752), ('FEFEFE', 0.002674932885257933), ('FCFCFC', 0.002539737721382081), ('FDFDFD', 0.0019699866736195607), ('C9C9C9', 0.001892732294261931)]",0.2435396025262173
596,msr-msr2024,10_1145-3643991_3644934,2,492,371,"[('FFFFFF', 0.7680845002520106), ('464646', 0.029934477242346547), ('E9E9E9', 0.028762080073630927), ('D9D9D9', 0.018654263362040627), ('48B052', 0.007220651721342011), ('E8E8E8', 0.006497490850919291), ('E79683', 0.006256437227445051), ('98A246', 0.006081125501281967), ('AB9E47', 0.005505883899809348), ('51ACC3', 0.004979948721320097)]",0.2276587118970918
597,msr-msr2024,10_1145-3643991_3644931,6,504,330,"[('F3F3F3', 0.3082070707070707), ('CCCCCC', 0.09384319384319384), ('F4F8F9', 0.08489057239057239), ('FFFFFF', 0.07244468494468495), ('E7E8EA', 0.0428992303992304), ('F0F0F0', 0.027813852813852815), ('F6F7F9', 0.021945646945646945), ('F4F4F4', 0.020196007696007694), ('F1F1F1', 0.012229437229437229), ('F5F9FA', 0.009457671957671958)]",0.4149470899470873
598,msr-msr2024,10_1145-3643991_3644935,2,1045,326,"[('FFFFFF', 0.8252091466815393), ('EFEFEE', 0.06371268382892535), ('171615', 0.04172953297912936), ('A6DFBA', 0.006223031085801509), ('00A43A', 0.005712272874042328), ('9CD5AF', 0.003176094167376053), ('F0F0F0', 0.002069451375231162), ('E3000D', 0.0019402941262805647), ('374597', 0.0016379487480553028), ('F6F6F6', 0.0014295359145213844)]",0.1688907153550357
599,msr-msr2024,10_1145-3643991_3644932,14,427,294,"[('FFFFFF', 0.8510809476015231), ('F6F6F6', 0.0072567668753684145), ('FEFEFE', 0.006173429559177301), ('9F9F9F', 0.006093772403575013), ('D2D2D2', 0.005998183816852268), ('F8F8F8', 0.005966320954611352), ('FCFCFC', 0.005424652296515796), ('F7F7F7', 0.004906880785100926), ('FBFBFB', 0.0048033264828179515), ('FAFAFA', 0.004564355016011088)]",0.0966480268922547
600,msr-msr2024,10_1145-3643991_3644916,1,768,295,"[('FDF3E6', 0.46363435734463276), ('F1F0F6', 0.30428584039548023), ('FFFFFF', 0.1443061440677966), ('3F3D3A', 0.005879237288135593), ('D8D7E1', 0.0033854166666666668), ('EBD2B3', 0.0033765889830508476), ('C6B3A9', 0.0033677612994350284), ('3C3C3E', 0.003027895480225989), ('34322F', 0.0026483050847457626), ('000000', 0.00212305790960452)]",0.8536590748587569
601,msr-msr2024,10_1145-3643991_3644900,1,496,168,"[('FFFFFF', 0.7960589477726574), ('B0B0B0', 0.006432411674347158), ('D4D4D4', 0.006372407834101383), ('FEFEFE', 0.006072388632872504), ('595959', 0.005772369431643625), ('F7F7F7', 0.004884312596006145), ('D3D3D3', 0.0041642665130568355), ('727272', 0.003552227342549923), ('848484', 0.003444220430107527), ('797979', 0.0034202188940092165)]",0.1684907834101379
602,msr-msr2024,10_1145-3643991_3644935,7,383,222,"[('FFFFFF', 0.6488838708159858), ('FEFEFE', 0.06262790205348952), ('FDFDFD', 0.011220097381977278), ('FEFEFD', 0.004645637804906734), ('FDFDFE', 0.004586832263072472), ('353534', 0.004586832263072472), ('FDFEFE', 0.004222237903700045), ('FEFDFD', 0.0032107825841507305), ('171615', 0.002728577141109778), ('FEFFFF', 0.0025168771905064334)]",0.1731235151600588
603,msr-msr2024,10_1145-3643991_3644909,2,506,507,"[('ECECEC', 0.41802901669122405), ('FFFFFF', 0.2655120798933508), ('1FA387', 0.07259630002104918), ('EBEBEB', 0.018858510497306483), ('EDEDED', 0.016157198431445922), ('94D840', 0.014219893818556026), ('F2F2F2', 0.010824738249487414), ('453681', 0.010793554271815142), ('F5F5F5', 0.009920402896991526), ('F7F7F7', 0.00947603121516165)]",0.6828784370590397
604,msr-msr2024,10_1145-3643991_3644920,4,356,125,"[('FFFFFF', 0.8374606741573034), ('FEFEFE', 0.002943820224719101), ('FDFDFD', 0.001752808988764045), ('FCFCFC', 0.0017078651685393258), ('F8F8F8', 0.001393258426966292), ('FAFAFA', 0.001393258426966292), ('FBFBFB', 0.001348314606741573), ('F2F2F2', 0.0011910112359550561), ('F9F9F9', 0.0011910112359550561), ('F6F6F6', 0.0011235955056179776)]",0.1397303370786506
605,msr-msr2024,10_1145-3643991_3644932,10,476,348,"[('FFFFFF', 0.7569665797353424), ('0AA40D', 0.03412054476963199), ('F3C142', 0.024709021539650343), ('D8D8D8', 0.014452332657200811), ('EDEDED', 0.014156524678837053), ('CDCDCD', 0.011802134646962233), ('FAFAFA', 0.01156669564377475), ('FF0000', 0.007195981841012267), ('FEFEFE', 0.006024823722592485), ('4A90E2', 0.004105090311986864)]",0.1983060465565529
606,msr-msr2024,10_1145-3643991_3644908,1,1000,227,"[('FFFFFF', 0.5932687224669604), ('CCCCFF', 0.09388546255506608), ('CCFFCC', 0.09247136563876653), ('FFCCCC', 0.09153303964757709), ('A3CCD6', 0.01920704845814978), ('CCD6A3', 0.019189427312775332), ('CCA3D6', 0.019013215859030836), ('A3ABB5', 0.008788546255506608), ('000000', 0.0023612334801762116), ('DFDFDF', 0.0004889867841409691)]",0.4043876651982381
607,msr-msr2024,10_1145-3643991_3644905,5,948,527,"[('FFFFFF', 0.48842064388025525), ('F8CECC', 0.10554528058671407), ('DAE8FC', 0.07759869974939751), ('FFE6CC', 0.07360747483967045), ('E1D5E7', 0.07304902361107775), ('D5E8D4', 0.06293685297720558), ('B85450', 0.007478042258144581), ('6C8EBF', 0.0058907597338649625), ('9673A6', 0.005884754881944611), ('D79B00', 0.005838717683888582)]",0.5109328337296535
608,msr-msr2024,10_1145-3643991_3644926,8,1066,447,"[('FFFFFF', 0.5607384648962649), ('EBEDF0', 0.36612228280259057), ('FF0051', 0.01256238168989847), ('008AFB', 0.0062874867261837305), ('000000', 0.0023630540900143127), ('F7F7F7', 0.001974808080553702), ('202020', 0.000673659292091114), ('BFBFBF', 0.000501571871681546), ('A0A0A0', 0.00047219109258722945), ('FEFEFE', 0.00040503502608593456)]",0.4340863207289791
609,msr-msr2024,10_1145-3643991_3644936,4,468,259,"[('FFFFFF', 0.8529436029436029), ('80FFFF', 0.01999801999802), ('FFBFBF', 0.01936276936276936), ('BFBFFF', 0.01650826650826651), ('FF0000', 0.010667260667260666), ('000000', 0.006022506022506023), ('3A8EED', 0.0026647526647526646), ('A5A5A5', 0.0025657525657525656), ('080808', 0.0024997524997525), ('FEFEFE', 0.0009075009075009075)]",0.1368016368016372
610,msr-msr2024,10_1145-3643991_3644919,4,1010,325,"[('FFFFFF', 0.769940594059406), ('FFC219', 0.0527006854531607), ('B9E0FA', 0.05193907083015994), ('171615', 0.015561309977151562), ('E2E2E2', 0.009206397562833207), ('DCDCDC', 0.0037715156130997715), ('FEFEFE', 0.0032993145468392993), ('78A1D5', 0.0020106626047220106), ('44A637', 0.0019405940594059406), ('527FBF', 0.001440974866717441)]",0.2170114242193397
611,msr-msr2024,10_1145-3643991_3644930,3,1044,196,"[('FFFFFF', 0.7247927906794902), ('000000', 0.03392563922120572), ('005700', 0.01189010086793338), ('808080', 0.01023340370631011), ('F9F9F9', 0.009510125889436234), ('747474', 0.007638400187661271), ('FEFEFE', 0.005883962780514505), ('FAFAFA', 0.004100203299710689), ('F1F1F1', 0.0040024630541871924), ('F5F5F5', 0.0033573774337321135)]",0.2360378059269662
612,msr-msr2024,10_1145-3643991_3644904,2,483,196,"[('FFFFFF', 0.8698821143364178), ('E3E4E5', 0.021052520387036804), ('212930', 0.009369586343854312), ('323232', 0.003517556090759285), ('FEFEFE', 0.001838002281658005), ('F9F9F9', 0.0014682891790256476), ('E5E5E5', 0.0009823805298516922), ('B3B3B3', 0.0009718172983479105), ('FDFDFD', 0.0009190011408290025), ('FAFAFA', 0.0007077365107533697)]",0.1141885325558694
613,msr-msr2024,10_1145-3643991_3644911,4,489,490,"[('FFFFFF', 0.7979591836734694), ('E2E8ED', 0.007424564917991736), ('FEFEFE', 0.0043445599098535116), ('F9ECEA', 0.004286131630566337), ('F5F5F5', 0.002850465339510037), ('EBEBEB', 0.00268770084721005), ('DFDFDF', 0.0025624973915946746), ('EDEDED', 0.0024080797963357123), ('E3E3E3', 0.002357998414089562), ('000000', 0.002291223237761362)]",0.1709653186427919
614,msr-msr2024,10_1145-3643991_3644925,1,491,490,"[('FFFFFF', 0.873062055779542), ('404040', 0.012398686562201255), ('000000', 0.00477160314227524), ('2C2C2C', 0.0032254042146390126), ('FEFEFE', 0.001857932582401596), ('FDFDFD', 0.0010765202211230724), ('FCFCFC', 0.0008063510536597531), ('FBFBFB', 0.0007398478739764745), ('202328', 0.0006816575917536058), ('FAFAFA', 0.000665031796832786)]",0.1096928384388397
615,msr-msr2024,10_1145-3643991_3644902,1,520,250,"[('FFFFFF', 0.8409230769230769), ('FEFEFE', 0.0025923076923076924), ('000000', 0.0023615384615384614), ('FDFDFD', 0.0023384615384615384), ('C6C6C6', 0.001776923076923077), ('FBFBFB', 0.0016846153846153847), ('FCFCFC', 0.001623076923076923), ('AAAAAA', 0.0015), ('C7C7C7', 0.0014692307692307693), ('BCBCBC', 0.0013923076923076923)]",0.1414461538461576
616,msr-msr2024,10_1145-3643991_3644915,4,503,283,"[('FFFFFF', 0.8990087742098645), ('171615', 0.014499574988233146), ('F16D68', 0.011633379932419616), ('E2E2E2', 0.009287033979866384), ('EBEBEB', 0.007046062845541591), ('00B6C2', 0.006238189239123563), ('D6625E', 0.0018545968008205186), ('693734', 0.0016297971885998496), ('515050', 0.0015244223703714112), ('8B8B8A', 0.0013347476975602217)]",0.0971274824550924
617,msr-msr2024,10_1145-3643991_3644936,5,475,198,"[('FFFFFF', 0.7676980329611909), ('000000', 0.025879851143009037), ('005493', 0.012844231791600212), ('BFBFBF', 0.010026581605528974), ('CECECE', 0.0095906432748538), ('EEF3F3', 0.002349813928761297), ('99CA00', 0.00228601807549176), ('EDEDED', 0.0015842636895268473), ('FEFEFE', 0.0015736310473152579), ('474747', 0.0015736310473152579)]",0.2149813928761321
618,msr-msr2024,10_1145-3643991_3644897,2,974,309,"[('FFFFFF', 0.6113182219918529), ('E1812C', 0.10612494434587295), ('C03D3E', 0.0913990284616867), ('3A923A', 0.08009874869586597), ('3274A1', 0.06725676654505824), ('808080', 0.005917611956167806), ('666666', 0.003448894559518351), ('EFEFEF', 0.00204674282144827), ('000000', 0.001681253031903936), ('E0E0E0', 0.0016447040529495025)]",0.3847245203777171
619,msr-msr2024,10_1145-3643991_3644936,3,1054,262,"[('FFFFFF', 0.6416812723611977), ('FAFAFA', 0.04711241797876501), ('000000', 0.034380115010791315), ('FEFEFE', 0.008252820951084202), ('FBFBFB', 0.006521865086837493), ('FDFDFD', 0.0061597404290452944), ('FCFCFC', 0.004595361907382998), ('F9F9F9', 0.004548285701870012), ('F7F7F7', 0.004211509770123267), ('BFBFBF', 0.003994234975447948)]",0.2567825948404447
620,msr-msr2024,10_1145-3643991_3644904,5,486,200,"[('FFFFFF', 0.8912654320987654), ('E3E4E5', 0.011975308641975308), ('212930', 0.007397119341563786), ('323232', 0.002674897119341564), ('E4E5E6', 0.0026337448559670784), ('FBFBFB', 0.002037037037037037), ('FEFEFE', 0.001440329218106996), ('FDFDFD', 0.0010185185185185184), ('E6E6E6', 0.000668724279835391), ('FEFFFF', 0.000462962962962963)]",0.0911419753086474
621,msr-msr2024,10_1145-3643991_3644924,2,356,229,"[('FFFFFF', 0.9022496442765321), ('F9F9F9', 0.0039620234532162305), ('BEBEBE', 0.0034100387615916784), ('D9D9D9', 0.0032260438643834945), ('8C8C8C', 0.0031279132525391298), ('828282', 0.0027844561110838524), ('B1B1B1', 0.0026127275403562142), ('929292', 0.0025636622344340316), ('F1F1F1', 0.0025391295814729403), ('919191', 0.002465531622589667)]",0.0813993425249003
622,msr-msr2024,10_1145-3643991_3644931,1,506,471,"[('FFFFFF', 0.35136745466294067), ('F3F3F3', 0.24154309643093913), ('F0F0F0', 0.06981613420273071), ('F4F8F9', 0.05619193877294126), ('E6E8EA', 0.01972088651678793), ('F5F9FA', 0.006633770549583344), ('FEFEFE', 0.0047204249641247704), ('F4F4F4', 0.004023900036085026), ('404040', 0.003302199508236617), ('EFEFEF', 0.003075619109958628)]",0.2955783254869374
623,msr-msr2024,10_1145-3643991_3644909,3,506,188,"[('FFFFFF', 0.6241695399882264), ('D9D9D9', 0.08469640904886049), ('FEBF67', 0.05547262635606762), ('40BEB5', 0.049638381969556805), ('EFEFEF', 0.013182238667900092), ('EB4904', 0.012646118913463964), ('FBFBFB', 0.007505676562105794), ('FEFEFE', 0.006780338070809857), ('F7F7F7', 0.005687074257842066), ('CECECE', 0.004825077789925154)]",0.3336136573879418
624,msr-msr2024,10_1145-3643991_3644909,5,506,221,"[('FFFFFF', 0.7458104555291256), ('9FDDD2', 0.0381843220717901), ('FDDB8C', 0.029805233130041315), ('FEBF67', 0.02527140378802783), ('40BEB5', 0.016632983384901545), ('F8F8F8', 0.00724339599019906), ('EEEEEE', 0.0070645467064904405), ('FDFDFD', 0.006706848139073203), ('F5F5F5', 0.006554826247920877), ('FAFAFA', 0.005732119542861231)]",0.2076261334573339
625,msr-msr2024,10_1145-3643991_3644907,7,485,434,"[('FFFFFF', 0.7031117867832201), ('1A1AFF', 0.2129032258064516), ('808080', 0.004926599838472137), ('000000', 0.004161717896337118), ('7A7A7A', 0.0031165376027364722), ('FDFDFD', 0.0011164425863461446), ('404040', 0.0010309278350515464), ('FEFEFE', 0.0009929212789206137), ('DFDFDF', 0.0009596655423060478), ('606060', 0.0009311606252078484)]",0.2883082331702219
626,msr-msr2024,10_1145-3643991_3644933,2,519,329,"[('FFFFFF', 0.8848791515130219), ('444444', 0.01968363289234031), ('FDFDFD', 0.009669050254464103), ('424242', 0.006980925441139437), ('E2E2E1', 0.003754004368934882), ('404040', 0.003297198845101932), ('F6F6F6', 0.0026119905593525073), ('EBEBEB', 0.002594421116128163), ('FEFEFE', 0.0025827081539786002), ('F0F0F0', 0.0025709951918290374)]",0.0890653641852787
627,msr-msr2024,10_1145-3643991_3644898,3,256,89,"[('FFFFFF', 0.8661341292134831), ('808080', 0.039589185393258425), ('C0C0C0', 0.01602001404494382), ('EFEFEF', 0.014044943820224719), ('7A7A7A', 0.006232443820224719), ('404040', 0.002106741573033708), ('BDBDBD', 0.0017117275280898877), ('898989', 0.0016678370786516853), ('A0A0A0', 0.0011850421348314607), ('F4F4F4', 0.0011850421348314607)]",0.1256144662921351
628,msr-msr2024,10_1145-3643991_3644912,4,406,323,"[('FFFFFF', 0.7374979029724412), ('4285F4', 0.012902438652411963), ('E1E1E1', 0.009409934572740166), ('FEFEFE', 0.008952401287193643), ('4386F6', 0.005757293843127087), ('FDFDFD', 0.0046439628482972135), ('EAEAEA', 0.00388903292714545), ('4286F6', 0.003248486327380317), ('C6C6C6', 0.003187481889307447), ('4387F7', 0.0028824596989430983)]",0.2286446338971165
629,msr-msr2024,10_1145-3643991_3644899,4,488,296,"[('FFFFFF', 0.8945502879929109), ('000000', 0.012876606114311032), ('ACCCE3', 0.003959902525476296), ('1F77B4', 0.0038422131147540983), ('A0A0A0', 0.0032745347806823217), ('101010', 0.00247147762516615), ('FBFBFB', 0.0015368852459016393), ('808080', 0.0014884249003101462), ('ACACAC', 0.0014607332742578643), ('008000', 0.0012738147984049624)]",0.0941584514842709
630,msr-msr2024,10_1145-3643991_3644911,3,496,344,"[('FFFFFF', 0.6375949456114028), ('FFFDFD', 0.02407047074268567), ('FEFEFF', 0.021614778694673667), ('FEFEFE', 0.019135643285821454), ('FDFDFE', 0.017658711552888222), ('FFFEFE', 0.015636721680420105), ('FCFDFE', 0.015279210427606901), ('FFFCFC', 0.014951003375843961), ('FFFEFD', 0.014265285071267817), ('FCFCFC', 0.012624249812453114)]",0.1570998218304584
631,msr-msr2024,10_1145-3643991_3644905,4,492,381,"[('FFFFFF', 0.6665866461814225), ('590048', 0.12892900582549133), ('AC7FA3', 0.07534195420694365), ('E5E5E5', 0.051789258050060814), ('D8C39C', 0.02280583829460342), ('C6C6C6', 0.004635853445148625), ('B3B3B3', 0.0037396240104133325), ('C7C7C7', 0.0029020762648571366), ('B18839', 0.0018244670635682734), ('F2F2F2', 0.0016164138019332949)]",0.3282867080639308
632,msr-msr2024,10_1145-3643991_3644905,3,471,156,"[('FFFFFF', 0.7839022265773858), ('AC7FA3', 0.055637214872883665), ('590048', 0.055637214872883665), ('E5E5E5', 0.02493331155751538), ('B3B3B3', 0.021204202732865152), ('B18839', 0.006587184931133976), ('D8C39C', 0.006587184931133976), ('F2F2F2', 0.006464695955141815), ('B4B4B4', 0.0018373346398824107), ('000000', 0.0013201589634710654)]",0.2061761663672492
633,msr-msr2024,10_1145-3643991_3644935,6,496,380,"[('FEE9DD', 0.5659592529711375), ('FFFFFF', 0.15441426146010187), ('171615', 0.020856324278438032), ('FDE6D9', 0.0175509337860781), ('C74F12', 0.011900466893039049), ('E7A270', 0.011507852292020374), ('FDE3D4', 0.009093803056027165), ('F4C8AA', 0.008526103565365026), ('FCDFCD', 0.006143887945670628), ('FAD8C1', 0.005995331069609508)]",0.8432459677419355
634,msr-msr2024,10_1145-3643991_3644909,1,794,213,"[('FFFFFF', 0.46761509442887383), ('F2F2F2', 0.14308014332848476), ('FFF2CC', 0.0604947907427774), ('E2F0D9', 0.025620557940421708), ('DAE4F3', 0.02177717860479417), ('DBDBFF', 0.01844822081101217), ('DFECF9', 0.01667435342533792), ('000000', 0.009354194013788862), ('404040', 0.0077458875841108785), ('E9E9FF', 0.007639455540970424)]",0.3617920790908334
635,msr-msr2024,10_1145-3643991_3644913,2,506,425,"[('FFFFFF', 0.6241339223436411), ('1F77B4', 0.18881190420832364), ('FF7F0E', 0.06630086026505463), ('D1E3EF', 0.011755405719600093), ('2CA02C', 0.0062683096954196695), ('FEFEFE', 0.002604045570797489), ('EEEEEE', 0.0025296442687747036), ('2079B7', 0.002338990932341316), ('7E7E7E', 0.00211578702627296), ('8A8A8A', 0.0021064868635201116)]",0.35847942338991
636,msr-msr2024,10_1145-3643991_3644930,1,500,392,"[('FFFFFF', 0.7479795918367347), ('FAFAFA', 0.037795918367346935), ('000000', 0.02316326530612245), ('ECEFF1', 0.006290816326530612), ('F5F5F5', 0.00623469387755102), ('BFBFBF', 0.006), ('CBCBCB', 0.004816326530612245), ('101010', 0.0033928571428571428), ('7A7A7A', 0.003270408163265306), ('808080', 0.003066326530612245)]",0.1921224489796001
637,msr-msr2024,10_1145-3643991_3644936,6,288,293,"[('303030', 0.4139054797117937), ('FFFFFF', 0.376457622298066), ('2F2F2F', 0.01015595373530527), ('000000', 0.008141353811149034), ('343434', 0.0063519150549867275), ('2E2E2E', 0.005854190367842245), ('313131', 0.005794937428896473), ('323232', 0.005711983314372393), ('82850C', 0.004917993932499052), ('404040', 0.004254361016306408)]",0.6192761660978385
